新车价,保值率,全款,表显里程,排量,登记证为准,轴距,最大马力,最大扭矩,主/副驾驶安全气囊,前/后排侧气囊,前/后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,后雨刷,前/后电动车窗,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,后排独立空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前/后排座椅加热,32项 排除重大事故,18项 排除泡水火烧,11项 调表排查,36项 底盘悬架项,22项 轻微碰撞,25项 易损耗部件,14项 安全系统,33项 外部配置,42项 内部配置,10项 灯光系统,2项 高科技配置,4项 随车工具,9项 仪表台指示灯,5项 发动机状态,5项 变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测,使用时间,年检,交强险,紧凑型车,紧凑型SUV,中型车,小型车,中型SUV,小型SUV,MPV,中大型车,中大型SUV,微型车,微面,轻客,大型车,跑车,皮卡,国五,国四,国六,国三,自动,自然吸气,涡轮增压,机械增压,机械+涡轮增压,双涡轮增压,汽油,插电式混合动力,油电混合,柴油,汽油+48V轻混系统,92号,95号,0号,多点电喷,直喷,混合喷射,前置前驱,前置四驱,前置后驱,后置后驱,双电机四驱,中置后驱,电动助力,机械液压助力,电子液压助力,液压助力,盘式,鼓式,通风盘式,手刹,电子驻车,脚刹,长,宽,高,上汽大众,上汽通用别克,一汽-大众,长安福特,北京现代,东风日产,东风悦达起亚,广汽本田,北京奔驰,长城汽车,东风本田,一汽-大众奥迪,华晨宝马,上汽通用雪佛兰,广汽丰田,东风标致,一汽丰田,长安汽车,上汽集团,宝马(进口),吉利汽车,上汽斯柯达,上汽通用五菱,长安马自达,江淮汽车,比亚迪,奔驰(进口),东风雪铁龙,大众(进口),一汽奔腾,广汽菲克Jeep,一汽马自达,上汽通用凯迪拉克,奇瑞汽车,雷克萨斯,广汽乘用车,陆风汽车,长安铃木,Jeep(进口),众泰汽车,英菲尼迪(进口),smart,沃尔沃(进口),东风裕隆,斯巴鲁,东南汽车,奇瑞捷豹路虎,福特(进口),东风乘用车,东风小康,郑州日产,MINI,观致汽车,东风启辰,奥迪(进口),起亚(进口),华晨中华,北京汽车,一汽海马,江铃福特,长安沃尔沃,广汽菲克菲亚特,东风风行,路虎(进口),沃尔沃亚太,海马汽车,领克,天津一汽,梅赛德斯-AMG,广汽三菱,东风英菲尼迪,庆铃汽车,华晨雷诺,华晨金杯,标致(进口),野马汽车,猎豹汽车,双龙汽车,比速汽车,捷豹,长安标致雪铁龙,保时捷,宝沃汽车,北汽昌河,欧宝,林肯
0.06431745,0.74128425,0.122304834,0.23185483,0.07317075,0.14285715,0.787172,0.15081967,0.22434367,1,0.5,1.00E-08,1.00E-08,1,1,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,1.43E-09,1.25E-09,5.00E-09,8.33E-10,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,3.45E-10,0.11111111,0.45454547,0.14285715,0.15833333,0.025,0.2,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,0.7116451,0.46652266,0.19459459,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.16753723,0.37441194,0.1654275,0.38508064,0.3658537,1.43E-09,0.7638484,0.39344263,0.31264916,1,0.5,1,1.00E-08,1,1,1,1,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1,1,1,1,1.00E-08,1,1.00E-08,1,1,1,0.5,0.8333333,0.25,0.33333334,2.50E-09,0.2857143,0.125,5.00E-09,0.083333336,0.5,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.1724138,5.56E-10,0.27272728,1.43E-09,0.65,0.175,4.00E-10,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,0.6857671,0.5637149,0.41621622,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.23201059,0.33113974,0.21375465,0.41633067,0.2682927,1.43E-09,0.819242,0.3737705,0.42720765,1,0.5,1,1,1,1,1.00E-08,1,1,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1,1,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,0.14285715,0.25,5.00E-09,0.16666667,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.03448276,0.22222222,0.18181819,1.43E-09,0.675,0.1,0.08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,0.71312386,0.5442765,0.16756757,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.08037733,0.629296,0.12639406,0.33719754,0.14634147,0.14285715,0.7609329,0.2,0.15274464,1,0.5,1.00E-08,1.00E-08,1,1,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,1.43E-09,1.25E-09,5.00E-09,8.33E-10,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.1724138,0.055555556,0.09090909,1.43E-09,0.35,0.175,4.00E-10,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,0.5911275,0.4600432,0.32972974,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.16753723,0.37441194,0.1654275,0.38508064,0.3658537,1.43E-09,0.7638484,0.39344263,0.31264916,1,0.5,1,1.00E-08,1,1,1,1,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1,1,1,1,1.00E-08,1,1.00E-08,1,1,1,0.5,0.8333333,0.25,0.33333334,2.50E-09,0.2857143,0.125,5.00E-09,0.083333336,0.5,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.1724138,5.56E-10,0.27272728,1.43E-09,0.65,0.175,4.00E-10,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,0.6857671,0.5637149,0.41621622,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.23201059,0.33113974,0.21375465,0.41633067,0.2682927,1.43E-09,0.819242,0.3737705,0.42720765,1,0.5,1,1,1,1,1.00E-08,1,1,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1,1,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,0.14285715,0.25,5.00E-09,0.16666667,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.03448276,0.22222222,0.18181819,1.43E-09,0.675,0.1,0.08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,0.71312386,0.5442765,0.16756757,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.08037733,0.629296,0.12639406,0.33719754,0.14634147,0.14285715,0.7609329,0.2,0.15274464,1,0.5,1.00E-08,1.00E-08,1,1,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,1.43E-09,1.25E-09,5.00E-09,8.33E-10,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,0.1724138,0.055555556,0.09090909,1.43E-09,0.35,0.175,4.00E-10,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,0.5911275,0.4600432,0.32972974,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.20137212,0.46116212,0.24126394,0.38054433,0.39024392,1.43E-09,0.7696793,0.33114755,0.3436754,1,0.5,1,1.00E-08,1,1,1.00E-08,1,1,1,1,1.00E-08,1.00E-08,1,1,1,1,1,1,1,1.00E-08,1,1.00E-08,1.00E-08,1,1,0.5,1.67E-09,2.50E-09,1.67E-09,2.50E-09,1.43E-09,1.25E-09,5.00E-09,8.33E-10,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,3.45E-10,0.055555556,0.18181819,1.43E-09,0.275,0.025,4.00E-10,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,0.70240295,0.54211664,0.47027028,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.19295236,0.22032641,0.12639406,0.78125,0.2195122,1.43E-09,0.81720114,0.29508197,0.37947494,1,0.5,1,1,1,1,1,1,1,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1,1,1,1,1,1,1,1,1,1,1,1,0.33333334,2.50E-09,0.33333334,2.50E-09,0.2857143,0.25,5.00E-09,0.5833333,0.375,2.50E-09,1,1,1.00E-08,3.33E-09,1,0.44827586,0.16666667,0.09090909,1.43E-09,0.675,0.025,4.00E-10,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,0.80406654,0.5939525,0.18594594,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
0.08045528,0.4612473,0.089591086,0.23034273,0.17073172,1.43E-09,0.78309035,0.13114753,0.15274464,1,1.00E-08,1.00E-08,1,1,1,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.67E-09,2.50E-09,1.67E-09,2.50E-09,1.43E-09,1.25E-09,5.00E-09,8.33E-10,1.25E-09,2.50E-09,1,1,1.00E-08,3.33E-09,1.00E-08,3.45E-10,0.11111111,0.09090909,1.43E-09,0.21666667,0.025,4.00E-10,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,0.72606283,0.5507559,0.17297298,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08,1.00E-08
